Concentrations in ppbv,,m/z 47.01204 [C1H3O2],m/z 59.04874 [C3H7O1],m/z 61.02806 [C2H5O2],m/z  127.075 [C7H11O2],m/z 137.1339 [C10H17],m/z  139.113 [C9H15O1],m/z 143.1063 [C8H15O2],m/z 155.1074 [C9H15O2],m/z 157.0866 [C8H13O3],m/z 171.1014 [C9H15O3],m/z 173.0805 [C8H13O4],m/z 187.0977 [C9H15O4],m/z 201.1118 [C10H17O4]
,,m/z 47.0118,m/z 59.04863,m/z 61.02766,m/z 127.0748,m/z 137.132,m/z 139.1119,m/z 143.1056  ,m/z 155.1068,m/z 157.086,m/z 171.1006,m/z 173.0808,m/z 187.0966,m/z 201.1119
time_string,time_number,C1H3O2,C3H7O1,C2H5O2,C7H11O2,C10H17,C9H15O1,C8H15O2,C9H15O2,C8H13O3,C9H15O3,C8H13O4,C9H15O4,C10H17O4
12/7/2023 10:38,45267.4414,0.20818,0.2188,0.17619,0.0064904,0.001749,0.034138,0.0032202,0.019147,0.0011246,0.0012297,0.00033295,0.00054335,-0.00037974
12/7/2023 10:38,45267.4414,0.23571,0.1935,0.19267,0.0077627,0.0020413,0.036367,-0.00061454,0.015275,0.0013261,0.002204,0.00085875,0.00039193,-0.00012941
12/7/2023 10:38,45267.4414,0.20451,0.20609,0.16949,0.0094613,0.0034376,0.031727,0.0005335,0.013745,0.0011445,0.00024752,0.00022404,-0.00038674,-0.00079186
12/7/2023 10:38,45267.4414,0.24131,0.20161,0.19229,0.0076603,0.0027826,0.035881,0.0011313,0.012099,0.0013175,0.00049467,-0.00028611,-0.00044594,0.0007377
12/7/2023 10:38,45267.4414,0.22772,0.22398,0.18991,0.0018584,0.0021766,0.031358,0.00065899,0.019275,0.00028221,0.0013413,-9.02E-05,-0.00055144,-0.0001804
12/7/2023 10:38,45267.4414,0.26045,0.21167,0.18703,0.0043045,0.0019704,0.034836,-0.0011548,0.017577,0.0016362,0.0025602,-0.00073511,-0.00078954,-0.00030746
12/7/2023 10:38,45267.4414,0.21146,0.22162,0.17131,0.0070704,0.00065083,0.033475,0.00083441,0.01612,0.0012964,0.00076897,3.22E-06,0.00086737,0.0016181
12/7/2023 10:38,45267.4414,0.21146,0.2028,0.17024,0.004596,0.0018593,0.034563,-9.08E-05,0.017421,0.0017219,0.0017309,-0.00082382,0.00079336,0.00010602
12/7/2023 10:38,45267.4414,0.21348,0.19345,0.18904,0.0035354,0.0021644,0.030592,0.00039656,0.01644,0.0027654,0.0018733,0.00020127,-0.0013533,0.0002814
12/7/2023 10:38,45267.4414,0.24032,0.22453,0.19425,0.0039995,0.0025085,0.035263,0.002336,0.016188,0.0004149,-0.0007159,-0.00087825,-0.00049027,0.00037644
12/7/2023 10:38,45267.4453,0.20596,0.21055,0.17869,0.004811,0.0026549,0.034171,0.00082994,0.014921,-4.59E-05,0.0027576,0.00026394,0.00079243,0.00016879
12/7/2023 10:38,45267.4453,0.2198,0.19719,0.16826,0.004796,0.0019448,0.033739,-0.0013754,0.015693,-0.00019897,0.00039393,-0.00049409,-0.00036892,-6.04E-06
12/7/2023 10:38,45267.4453,0.22735,0.20847,0.18583,0.006921,0.0026156,0.037137,0.0014685,0.019993,-0.00012037,0.00077746,-0.0003368,-0.00052898,0.00036474
12/7/2023 10:38,45267.4453,0.22619,0.18449,0.19585,0.0032173,0.0016354,0.033098,-0.00071855,0.018259,-0.00034262,0.00087065,0.00046691,0.00042597,0.00048474
12/7/2023 10:38,45267.4453,0.22451,0.21216,0.17222,0.0059401,-0.0004521,0.037268,0.00033085,0.016953,0.00183,0.0023518,0.00086661,0.0012567,-0.0003912
12/7/2023 10:38,45267.4453,0.23681,0.20926,0.17096,0.0028302,0.0012315,0.032679,0.001147,0.012038,0.00026945,0.00072235,0.00052368,0.00073294,-0.001328
12/7/2023 10:38,45267.4453,0.21501,0.2233,0.18634,0.0029924,0.0030176,0.035941,0.00022038,0.017294,0.0010426,-0.0002062,-0.000114,0.00037351,0.00037877
12/7/2023 10:38,45267.4453,0.23626,0.18828,0.16978,0.0059687,0.0023158,0.034922,0.00040433,0.017484,0.0014006,0.0019561,-0.00020187,-0.00062856,0.00048955
12/7/2023 10:38,45267.4453,0.21958,0.20487,0.16786,0.0052327,0.0013128,0.035291,0.00086153,0.015925,0.0029754,0.0012024,-0.00041882,-0.00018504,0.00081101
12/7/2023 10:38,45267.4453,0.22497,0.21399,0.18494,0.0073759,0.0014821,0.034959,0.001011,0.017051,-0.00034394,0.00051898,0.00088541,0.00075592,0.0006527
12/7/2023 10:38,45267.4453,0.22887,0.20199,0.1775,0.0065885,0.003215,0.039213,-0.00064774,0.014547,0.00093596,0.0028253,0.00065432,-0.00010305,1.74E-05
12/7/2023 10:38,45267.4453,0.23305,0.19975,0.19132,0.007341,0.0014263,0.031556,-0.00031596,0.016073,-0.00022113,0.00061854,0.00036815,0.00058522,0.00093166
12/7/2023 10:38,45267.4453,0.23342,0.20318,0.20191,0.0054657,0.0032286,0.030453,0.00065157,0.015593,0.00041638,0.0011965,0.00067098,8.22E-05,-0.00060363
12/7/2023 10:38,45267.4453,0.21244,0.21029,0.18606,0.0084875,0.0039564,0.03545,-0.00029916,0.013036,0.0010146,-0.0012764,-0.00021342,-0.00037335,0.00052816
12/7/2023 10:38,45267.4453,0.22099,0.20398,0.17614,0.0078588,0.0013519,0.035831,0.00024856,0.01466,-0.00017903,0.0021917,0.00011546,-2.35E-05,0.00090672
12/7/2023 10:38,45267.4453,0.22881,0.21289,0.18117,0.003488,0.00131,0.034197,0.00030509,0.019175,0.0028087,0.00091995,0.0011316,0.00084447,0.00039322
12/7/2023 10:38,45267.4453,0.2066,0.20007,0.15781,0.0039813,0.0032271,0.030579,0.0028302,0.015446,-0.0002249,0.00038262,-0.0001162,-0.00025437,0.00015925
12/7/2023 10:39,45267.4453,0.18205,0.20478,0.19379,0.0048485,0.0032862,0.034908,0.0011967,0.015677,0.00093372,0.0014605,-0.00057183,-0.00094221,0.0012333
12/7/2023 10:39,45267.4453,0.239,0.21291,0.17931,0.0033668,0.0018779,0.029771,0.0010275,0.015083,0.0027195,0.00133,-0.00059067,4.76E-06,-0.00010168
12/7/2023 10:39,45267.4453,0.24644,0.19528,0.15518,0.0044673,0.0036555,0.03582,0.00035125,0.016084,0.00053149,0.0004551,0.0006841,0.00054127,-0.0013622
12/7/2023 10:39,45267.4453,0.23687,0.17247,0.17813,0.0041172,0.0031795,0.029946,0.00063671,0.017775,0.00075585,0.0017819,0.00019156,0.00038414,-6.68E-05
12/7/2023 10:39,45267.4453,0.24241,0.20976,0.17648,0.0040595,0.002049,0.030387,3.29E-05,0.018675,4.09E-05,0.0019807,0.00043856,-0.00066312,0.00083398
12/7/2023 10:39,45267.4453,0.26856,0.19721,0.17989,0.0043458,0.00017656,0.028462,0.00016874,0.019582,0.00048696,0.0012552,0.0024371,-0.00038691,-0.00055748
12/7/2023 10:39,45267.4453,0.1952,0.20099,0.15795,0.0061113,0.0011679,0.033705,0.00057563,0.017611,0.00031346,0.00079612,-0.0004074,0.00026767,-0.00019842
12/7/2023 10:39,45267.4453,0.20198,0.19797,0.16449,0.0082979,0.0027456,0.030556,0.00046633,0.018316,0.0028795,0.0017434,-0.00063184,-0.0002633,-0.0013309
12/7/2023 10:39,45267.4453,0.20269,0.19742,0.17184,0.00086939,0.0012914,0.03734,0.0011547,0.018425,0.00063136,0.0023245,0.00029397,0.00034955,-0.0010754
12/7/2023 10:39,45267.4453,0.25005,0.19107,0.15667,0.0052751,0.0040126,0.031056,0.00011977,0.012971,0.00056459,0.0010853,-0.0009658,0.0005119,-0.0014304
12/7/2023 10:39,45267.4453,0.20746,0.20406,0.18382,0.0072947,0.0021068,0.033172,0.00052466,0.013663,-0.00069992,0.00017768,0.00091887,5.62E-05,-0.00027103
12/7/2023 10:39,45267.4453,0.24231,0.20637,0.18318,0.0035634,0.0020462,0.032474,-0.0016013,0.014422,-0.00095329,0.00069829,-0.00021523,-0.00024114,0.00048649
12/7/2023 10:39,45267.4453,0.20862,0.19686,0.17304,0.0051929,0.002189,0.032315,0.00073724,0.015533,-4.18E-06,0.001617,0.0015029,0.00050531,0.0005381
12/7/2023 10:39,45267.4453,0.22241,0.20026,0.15626,0.0045846,0.0032484,0.033503,0.00044924,0.014301,0.0027819,0.00036248,-0.00037801,-0.00015424,-0.00041479
12/7/2023 10:39,45267.4453,0.22458,0.16558,0.16909,0.0014353,0.004513,0.033632,0.00022855,0.018137,0.00041792,0.00078346,0.00072831,0.00037601,0.0015395
12/7/2023 10:39,45267.4453,0.22609,0.19245,0.15751,0.0045215,0.0069918,0.031765,-0.0013394,0.015447,0.00024384,0.00041712,0.0003332,-0.00045925,0.0020262
12/7/2023 10:39,45267.4453,0.22787,0.19868,0.17517,0.005748,0.0029765,0.03017,0.0021385,0.017582,0.00011745,0.00077862,0.00086363,0.0011536,-0.0012922
12/7/2023 10:39,45267.4453,0.22845,0.19611,0.17943,0.0034557,0.0032377,0.033668,0.0030337,0.016768,0.00016106,0.000401,0.0003988,0.00012726,0.00099746
12/7/2023 10:39,45267.4453,0.24441,0.22769,0.20769,0.0076281,0.0013502,0.030786,0.0018606,0.02139,0.0010139,0.0025516,-0.0010713,4.07E-05,-0.00056579
12/7/2023 10:39,45267.4453,0.23332,0.2249,0.14873,0.0080095,0.002168,0.027912,-0.0010803,0.015432,0.00010855,0.0017866,0.00057785,0.00085802,-7.37E-05
12/7/2023 10:39,45267.4453,0.23042,0.20093,0.2016,0.0046551,0.00041882,0.025429,-0.00018169,0.015557,-0.00012113,0.00025096,-5.09E-05,-0.0010958,0.00092146
12/7/2023 10:39,45267.4453,0.22179,0.20272,0.16404,0.002853,0.0049039,0.033453,0.00064762,0.013391,0.0021841,0.0014671,4.20E-05,0.00059256,-0.00083964
12/7/2023 10:39,45267.4453,0.24817,0.21025,0.18331,0.0071271,0.0013998,0.034367,0.0026193,0.015494,0.00077043,-8.69E-05,0.0002746,-0.00041677,0.00054291
12/7/2023 10:39,45267.4453,0.21709,0.216,0.16247,0.0039742,0.0012751,0.032335,-0.00031255,0.014127,0.0021832,0.0018214,-0.00040789,0.00019869,0.00029953
12/7/2023 10:39,45267.4453,0.19985,0.20802,0.18852,0.0027005,0.0008837,0.037966,-0.00038437,0.015329,-0.0009238,0.0024166,4.39E-05,-0.00044881,0.00038732
12/7/2023 10:39,45267.4453,0.19842,0.20339,0.16191,0.0052023,0.0019772,0.03148,0.00027934,0.018355,0.00091369,-7.74E-06,-7.41E-05,-0.00073142,0.00091611
12/7/2023 10:39,45267.4453,0.19661,0.20756,0.17489,0.005353,0.0011497,0.03401,-0.0011919,0.012388,0.0016365,0.0016495,0.00067939,0.00037868,0.0012667
12/7/2023 10:39,45267.4453,0.26607,0.21838,0.17334,0.0037783,0.0029816,0.031811,2.41E-05,0.015519,0.00043666,0.002012,0.0013181,0.0003517,-0.00016807
12/7/2023 10:39,45267.4453,0.22634,0.21733,0.18594,0.0045671,0.0041832,0.035298,0.00086194,0.016113,0.0017775,0.00061604,0.00029839,0.00051353,0.00066797
12/7/2023 10:39,45267.4453,0.21305,0.21151,0.17489,0.0077755,0.0043653,0.033455,-0.00057116,0.018959,0.0014588,0.00086381,0.001108,-0.0010336,7.02E-05
12/7/2023 10:40,45267.4453,0.2498,0.21469,0.16646,0.0028286,0.0026607,0.038041,0.0011465,0.014138,-2.82E-05,0.0021067,-0.00083552,-0.00021009,-0.0010165
12/7/2023 10:40,45267.4453,0.25811,0.19126,0.17314,0.0058811,0.0012361,0.036168,0.0014833,0.013315,0.001041,0.002892,2.94E-05,0.0010007,0.00065654
12/7/2023 10:40,45267.4453,0.21807,0.19719,0.16868,0.0038261,0.0034781,0.034309,-0.00013548,0.017713,0.0015554,-0.00097755,-0.00013486,0.00024269,-6.37E-05
12/7/2023 10:40,45267.4453,0.22932,0.21539,0.17983,0.0047133,0.0011977,0.033597,0.001774,0.020221,0.0025439,-0.00017724,-0.00028455,4.19E-05,-0.00045273
12/7/2023 10:40,45267.4453,0.24032,0.19415,0.18313,0.0049686,0.0032,0.027943,0.00023993,0.017154,0.0012591,0.0026499,0.00044064,-0.0004716,-0.00055753
12/7/2023 10:40,45267.4453,0.24684,0.23198,0.18422,0.0012662,0.0026213,0.033694,0.00031575,0.014881,0.0012397,0.0020381,-0.0006639,9.15E-06,0.001008
12/7/2023 10:40,45267.4453,0.24628,0.18093,0.17821,0.0063042,0.0025495,0.037026,0.00048064,0.018901,0.0011045,0.00099568,0.000489,-0.00024868,-0.0021441
12/7/2023 10:40,45267.4453,0.22653,0.21921,0.18015,0.0033721,0.0025972,0.029352,0.0004058,0.018022,0.00098333,0.0018,-0.0004474,-0.00054269,-0.00036505
12/7/2023 10:40,45267.4453,0.2225,0.1856,0.17669,0.0069991,0.0029142,0.036539,-0.00020759,0.0181,0.0018319,0.0025571,-9.54E-05,0.0011815,0.00035634
12/7/2023 10:40,45267.4453,0.22346,0.21446,0.18446,0.0054322,0.0014932,0.038029,0.0013945,0.016658,-0.00040612,0.00073807,0.00013469,0.00053897,-0.00055945
12/7/2023 10:40,45267.4453,0.20904,0.20103,0.17354,0.0046565,0.0027247,0.031726,0.00046008,0.016242,-0.00012389,0.0016476,0.00016033,-0.00046714,-0.0013936
12/7/2023 10:40,45267.4453,0.25217,0.19239,0.17229,0.0052987,0.0029714,0.035793,-0.00080056,0.01788,-3.75E-05,0.00010039,-0.00019302,0.00082944,0.00084497
12/7/2023 10:40,45267.4453,0.25971,0.19274,0.18337,0.0045764,0.0030957,0.031301,0.00028229,0.017761,0.00069846,0.0033211,-0.0002067,-0.00067985,-0.00054359
12/7/2023 10:40,45267.4453,0.23668,0.20325,0.16423,0.005563,0.0015444,0.032892,0.00078011,0.015501,-7.30E-05,0.0016565,-0.00049816,0.00096278,-2.83E-05
12/7/2023 10:40,45267.4453,0.21517,0.19873,0.18488,0.0030439,0.0027833,0.03473,0.0018078,0.015806,-0.00087652,0.0014908,0.00010448,0.000996,0.00050013
12/7/2023 10:40,45267.4453,0.28241,0.21795,0.19035,0.0038299,0.0028565,0.03351,-0.00082209,0.016675,0.0019535,0.0020898,-7.05E-05,0.00057754,0.0012065
12/7/2023 10:40,45267.4453,0.21243,0.20702,0.16174,0.0064294,0.0032689,0.03128,-0.00028112,0.01787,-0.00091073,0.00066217,0.00071528,0.0011556,-2.18E-05
12/7/2023 10:40,45267.4453,0.27631,0.18107,0.17822,0.0056043,0.0025195,0.033852,-0.00086824,0.018301,0.00075127,0.0017233,-0.00073154,0.0006808,0.00047945
12/7/2023 10:40,45267.4453,0.21765,0.19784,0.15616,0.0072745,0.0032041,0.036479,-0.00054691,0.016731,0.0011399,6.85E-05,0.00023759,0.00025554,0.0001526
12/7/2023 10:40,45267.4453,0.21352,0.20893,0.16011,0.0053609,0.0028324,0.038459,-0.00051688,0.017033,0.00024613,0.00027041,-0.00012949,-0.00012958,0.00013285
12/7/2023 10:40,45267.4453,0.22364,0.19466,0.17046,0.0031885,0.0010198,0.032784,0.00035346,0.016871,0.0011505,0.0010931,1.12E-05,-0.00010604,0.0011731
12/7/2023 10:40,45267.4453,0.23527,0.196,0.1757,0.005746,0.004355,0.028835,0.00043258,0.015063,0.0023716,0.00095339,-0.00045094,0.0005574,0.001386
12/7/2023 10:40,45267.4453,0.21832,0.2205,0.18689,0.0024528,0.0036575,0.031384,0.0013709,0.012753,0.00045473,0.0003331,-0.00045184,-0.00084811,-0.0006992
12/7/2023 10:40,45267.4453,0.2251,0.21383,0.16853,0.0088341,0.0027775,0.035042,0.00018259,0.015023,0.0030554,0.0014471,-0.0001336,0.000388,0.00064291
12/7/2023 10:40,45267.4453,0.24771,0.20731,0.19854,0.004594,0.0019899,0.034534,0.0016788,0.017869,0.0014842,0.0026719,-0.00060194,-0.00043941,5.39E-05
12/7/2023 10:40,45267.4453,0.21798,0.22834,0.18411,0.0064067,0.0022016,0.034876,-0.00034263,0.018443,0.0012075,0.0014615,-0.0010841,0.00070588,-0.00042554
12/7/2023 10:40,45267.4453,0.23256,0.21564,0.17129,0.0058925,0.00012308,0.02972,7.03E-05,0.01299,0.0011312,0.0018096,-5.05E-05,-0.0003259,0.0019101
12/7/2023 10:40,45267.4453,0.25064,0.20094,0.17591,0.0055435,0.0010122,0.035069,-0.00046442,0.017352,0.001357,5.88E-05,0.00028101,0.00013698,-0.00072315
12/7/2023 10:40,45267.4453,0.2331,0.21977,0.20302,0.0040278,0.0030429,0.038568,-0.00052547,0.018941,0.0014365,0.00055611,-0.00074138,0.00030448,-0.00059906
12/7/2023 10:40,45267.4453,0.22711,0.2136,0.17784,0.0069426,0.0023657,0.030479,-0.00026733,0.015868,0.0017287,0.0017891,-0.00020795,-0.0010053,0.00070595
12/7/2023 10:41,45267.4453,0.21169,0.22444,0.18472,0.004311,0.0029581,0.038592,-9.66E-05,0.013531,0.00045756,0.0019696,0.00031252,-0.00011979,5.51E-05
12/7/2023 10:41,45267.4453,0.23512,0.19871,0.17753,0.0080978,0.0022738,0.034265,0.00017945,0.014278,0.0012713,0.0015086,0.00055534,0.0005956,0.00036408
12/7/2023 10:41,45267.4453,0.22194,0.20229,0.17317,0.0047733,0.0024543,0.037149,0.00071503,0.020485,-0.00038365,0.0012822,0.0001798,0.00071969,0.00070739
12/7/2023 10:41,45267.4453,0.24735,0.20769,0.16572,0.0052065,0.0035831,0.031566,-0.00036165,0.01394,0.00065279,0.0014236,-0.00071451,0.0016037,0.00022239
12/7/2023 10:41,45267.4453,0.23368,0.20723,0.17946,0.0060327,0.0020297,0.031008,0.00021381,0.017342,0.0019828,0.0021255,-0.00091239,-0.00069572,-0.0010108
12/7/2023 10:41,45267.4453,0.25038,0.21835,0.17767,0.0054723,0.001606,0.032621,-0.0010663,0.016386,0.0012387,0.0017469,-0.00052219,6.21E-05,-0.00051067
12/7/2023 10:41,45267.4453,0.22536,0.2191,0.17212,0.005361,0.0024403,0.036756,-0.00067467,0.016755,0.0014752,0.0020938,0.0011764,0.00079982,0.00030486
12/7/2023 10:41,45267.4453,0.2396,0.21295,0.1851,0.0047856,0.0042971,0.028754,-0.0011189,0.016805,0.001972,0.000866,-0.00082313,-9.49E-05,0.00062683
12/7/2023 10:41,45267.4453,0.22834,0.20679,0.15046,0.0023111,0.0020463,0.029949,0.00026459,0.016673,0.0018207,0.00072677,0.00054095,0.00096897,-0.00075702
12/7/2023 10:41,45267.4453,0.20195,0.18488,0.17864,0.0062182,0.0016274,0.037565,-1.23E-05,0.015605,-0.00048948,0.00073815,-0.00046,0.00046094,0.00036614
12/7/2023 10:41,45267.4453,0.23048,0.21827,0.18309,0.0019272,0.00055157,0.031953,-0.0014853,0.020706,0.00043114,0.0010494,0.00028956,-0.00017019,0.00035678
12/7/2023 10:41,45267.4453,0.21023,0.19755,0.18091,0.004946,0.0020011,0.034158,0.00062928,0.021401,9.19E-05,-0.00012014,0.00068752,-9.99E-05,9.90E-05
12/7/2023 10:41,45267.4453,0.26169,0.20902,0.18383,0.0014808,0.0026987,0.03556,-8.89E-05,0.018777,0.0011747,0.00091662,-0.00065057,0.00016121,-0.0014837
12/7/2023 10:41,45267.4453,0.25179,0.17471,0.18299,0.0063348,0.00019569,0.03489,0.0011179,0.022144,0.00016465,0.0012373,0.00054816,-0.00019038,0.0011146
12/7/2023 10:41,45267.4453,0.27058,0.21277,0.16406,0.0059047,0.0030865,0.03766,0.0018076,0.014592,0.0010397,0.00099875,0.0008257,-0.00028526,0.00068656
12/7/2023 10:41,45267.4453,0.22487,0.20444,0.15684,0.0058035,0.0050489,0.031284,0.0011329,0.016515,0.00066457,0.00011719,0.00047671,0.00090619,0.00015493
12/7/2023 10:41,45267.4453,0.22264,0.18772,0.18775,0.0032928,0.0043784,0.036363,-0.00020587,0.014926,0.0012902,0.001583,0.00037961,-0.00035521,0.0019404
12/7/2023 10:41,45267.4453,0.22841,0.22604,0.1868,0.0077652,0.0027889,0.031373,0.00069612,0.017056,-0.00018531,0.00052459,-0.0013554,0.0003225,-0.00067604
12/7/2023 10:41,45267.4453,0.26874,0.19488,0.17959,0.0026652,0.002945,0.030291,-0.0012853,0.016428,0.0014234,0.00051133,0.00015616,0.00033791,-0.00055219
12/7/2023 10:41,45267.4453,0.26913,0.24105,0.18525,0.0043872,0.00226,0.035667,1.63E-05,0.016095,0.0011464,0.00098554,-0.00068405,-0.0004823,0.00086466
12/7/2023 10:41,45267.4453,0.21059,0.19239,0.17359,0.0046981,0.0040768,0.036147,0.00059293,0.016109,0.00021472,0.00050877,0.00077493,0.0012717,1.89E-05
12/7/2023 10:41,45267.4453,0.21977,0.2186,0.17359,0.0040859,0.002851,0.034559,0.0017941,0.014788,0.0027213,0.0014757,-0.00069389,-0.00043295,-0.00077978
12/7/2023 10:41,45267.4453,0.21502,0.20197,0.18862,0.003071,0.00093096,0.030528,-0.00098612,0.017882,-0.00024303,0.00080912,-0.000606,0.00041534,-0.00016556
12/7/2023 10:41,45267.4453,0.22987,0.21947,0.17237,0.0058423,0.0034304,0.033053,-0.0015886,0.0148,0.0001853,0.0027661,7.55E-05,0.0010972,-0.0012258
12/7/2023 10:41,45267.4453,0.24038,0.21772,0.18057,0.0034456,0.0024807,0.031491,0.00030492,0.016425,0.0026986,0.0026019,-3.36E-05,-0.0002021,-0.00017269
12/7/2023 10:41,45267.4453,0.23712,0.22244,0.15699,0.0013441,0.002774,0.030002,-0.0017784,0.013619,0.00026594,0.00083823,-0.0016409,-0.0012879,-0.00035631
12/7/2023 10:41,45267.4453,0.27438,0.20916,0.19131,0.0026543,0.0035252,0.034251,-0.0019152,0.016676,0.0020045,0.00081508,0.0015374,0.0014655,-0.00039111
12/7/2023 10:41,45267.4453,0.23949,0.21162,0.16466,0.0045102,0.0020418,0.032936,0.00087509,0.015169,0.001128,0.002882,-0.00070177,0.00052233,0.0016174
12/7/2023 10:41,45267.4453,0.24264,0.22172,0.18902,0.0045356,0.0023991,0.032745,-0.0016422,0.013234,0.00089391,0.00019975,0.00046393,9.90E-05,-9.40E-05
12/7/2023 10:41,45267.4453,0.2111,0.21205,0.17351,0.0074406,0.0022781,0.029843,0.00080385,0.017754,0.00020653,0.0010845,0.00038903,-2.20E-05,-0.0003598
12/7/2023 10:42,45267.4453,0.2069,0.20612,0.19091,0.0076012,0.0039077,0.034977,0.0001789,0.015948,6.08E-05,0.0019598,-0.0005576,0.00045086,0.00094579
12/7/2023 10:42,45267.4453,0.231,0.18623,0.17207,0.0060657,0.00023833,0.035898,0.0015507,0.019399,0.002078,0.00022803,0.0001161,0.00051275,0.00063649
12/7/2023 10:42,45267.4453,0.22408,0.22663,0.14418,0.0049292,0.0027933,0.032252,-0.00038177,0.017325,0.001149,0.00072549,0.00010362,0.00049362,0.00060185
12/7/2023 10:42,45267.4453,0.23467,0.22207,0.18832,0.0058122,0.0031734,0.031742,0.00050684,0.01472,0.0020515,0.0013999,0.00051931,0.00035911,-0.00088811
12/7/2023 10:42,45267.4453,0.24149,0.23441,0.17741,0.0072679,0.0035769,0.034171,-0.00014309,0.019701,-0.00070397,0.00013162,0.00075079,-5.88E-05,0.0002475
12/7/2023 10:42,45267.4453,1.0553,6.1859,4.7797,0.1105,0.071085,0.19103,0.10247,0.10311,0.016085,0.014313,0.0022639,0.0018965,0.012048
12/7/2023 10:42,45267.4453,0.31707,0.34177,0.74034,0.017572,0.01159,0.026802,0.012155,0.057387,0.0098185,0.006955,0.00089399,0.00040729,0.0044341
12/7/2023 10:42,45267.4453,0.24148,0.054381,0.26318,0.01493,0.0085056,0.015032,0.017911,0.043845,0.0022655,0.0051698,-0.00082948,0.00094146,0.00066524
12/7/2023 10:42,45267.4453,0.2536,0.0446,0.17657,0.0099024,0.004466,0.011459,0.004993,0.038169,0.0030646,0.0043599,0.0015089,0.00074778,0.0012793
12/7/2023 10:42,45267.4453,0.087302,0.010972,0.077816,0.0091622,0.0044511,0.0082155,0.0050069,0.030504,0.0025261,0.0029934,0.002402,0.00060378,-4.07E-05
12/7/2023 10:42,45267.4453,0.040859,-0.0011954,0.030085,0.0063869,0.0021623,0.0063486,0.0029054,0.02072,0.0023692,0.00037183,0.0011657,0.00058837,0.0012219
12/7/2023 10:42,45267.4453,0.054055,-0.007283,0.025196,0.0070272,0.0018305,0.0051402,0.0011574,0.022287,0.0010194,0.00074591,0.0010419,0.0010339,-0.0013764
12/7/2023 10:42,45267.4453,0.044579,-0.0082886,0.031052,0.009437,0.00051487,0.0042322,0.00070461,0.022456,0.00054961,0.0027769,0.00063307,0.0012704,0.0011364
12/7/2023 10:42,45267.4453,0.037052,-0.0037496,0.018874,0.0059642,0.0026058,0.0059513,-0.0013245,0.013615,0.00072023,0.0019744,-0.00034977,0.0013541,0.002252
12/7/2023 10:42,45267.4453,0.043806,-0.008408,0.027008,0.0069247,0.0016699,0.0046075,0.0025908,0.015307,0.00052003,0.000794,0.00047126,0.00093043,0.001273
12/7/2023 10:42,45267.4453,0.024206,-0.014174,0.019151,0.0033614,0.0028109,0.0041295,0.0017174,0.014925,0.0011384,0.0020947,-8.05E-05,-0.00033389,0.0010202
12/7/2023 10:42,45267.4453,0.033601,0.0060814,0.022359,0.0056382,0.00072727,0.0079045,0.0012056,0.012956,0.0017228,0.0033021,-0.00049682,0.00011205,-0.001221
12/7/2023 10:42,45267.4453,0.015546,0.0046646,0.011901,0.0041031,0.00073307,0.004271,0.0023111,0.0091482,0.0050179,0.0030081,0.0022712,-3.18E-05,0.001018
12/7/2023 10:42,45267.4453,0.036635,-0.0056285,0.012648,0.004654,-0.0014728,0.0044402,-0.00031763,0.011527,0.0021012,0.00026128,0.0010668,0.0010088,-0.00015364
12/7/2023 10:42,45267.4453,0.020223,-0.00518,0.0034198,0.0062865,0.002161,0.0040472,0.00017726,0.013891,0.0012194,0.0022056,0.0011703,0.0013777,-0.00023489
12/7/2023 10:42,45267.4453,0.043354,-0.010883,0.023677,0.00019343,-0.00018242,0.0052036,3.13E-05,0.013986,0.00087916,0.0030923,0.00042621,0.0008801,0.00054842
12/7/2023 10:42,45267.4453,0.029251,-0.011299,0.014614,0.0075442,0.0018978,0.0025843,0.00026461,0.013608,0.0016368,0.002799,0.00063472,0.00078368,-0.00059686
12/7/2023 10:42,45267.4453,0.019908,-0.0018698,0.015202,0.0029854,0.0038853,0.0053069,0.00076547,0.0074276,-0.00072437,0.0014685,0.00083528,0.00062437,-8.06E-05
12/7/2023 10:42,45267.4453,0.015092,-0.0034853,0.018941,0.0055479,0.00051365,0.0032229,-0.0008641,0.0083595,0.00091255,0.0019085,0.0011763,0.0006623,0.00061526
12/7/2023 10:42,45267.4453,0.027848,-0.001055,0.0031613,0.0056896,0.00028908,0.0029472,0.0022656,0.0090775,0.0012507,0.003039,0.0021149,0.00093356,0.0014727
12/7/2023 10:42,45267.4453,0.032534,-0.010454,-0.00077964,0.0042804,0.00085132,0.00081895,0.0020348,0.011293,0.0009122,0.003843,0.0004187,0.0021972,-0.0015106
12/7/2023 10:42,45267.4453,0.011006,-0.0051509,0.0060534,0.0065318,0.0012821,0.0036632,-0.00047024,0.0092136,0.002573,0.0013547,0.00054594,-0.00094569,-0.00093459
12/7/2023 10:42,45267.4453,0.040341,-0.0025847,0.01662,0.0035124,0.00096223,0.00038892,0.0024878,0.012344,0.0011957,0.0027597,0.00049657,0.00054769,-0.00029561
12/7/2023 10:42,45267.4453,0.014379,-0.00040886,0.0055134,0.0063929,0.0016301,0.00043768,-0.00033463,0.0069768,0.00059499,0.0033393,0.00089574,0.00092686,0.0017683
12/7/2023 10:42,45267.4453,0.0053383,-0.0058752,0.015144,0.0063653,0.00090338,0.0017336,0.0017104,0.013279,0.0025982,0.0025343,0.00055448,0.00047818,0.0012249
