aircleaner,timestamp,elapsed_time,form,mtzr,compound_name,flow_dir,concentration
PureAir2000,3/10/2022 19:52,6.11666666666667,C2H4O,44.0335,Acetaldehyde,Out,372.9197
PureAir2000,3/10/2022 19:52,6.11666666666667,C4H8O,72.0648,Butanone,Out,346.3469
PureAir2000,3/10/2022 19:52,6.11666666666667,C3H6O,58.0491,Acetone,Out,550.45385
PureAir2000,3/10/2022 19:52,6.11666666666667,C5H8,68.0699,Isoprene,Out,200.5659
PureAir2000,3/10/2022 19:53,6.13333333333333,C7H6O,106.0491,Benzaldehyde,Out,71.048015
PureAir2000,3/10/2022 19:53,6.13333333333333,C2H4O,44.0335,Acetaldehyde,Out,370.3908
PureAir2000,3/10/2022 19:53,6.13333333333333,C4H8O,72.0648,Butanone,Out,343.4739
PureAir2000,3/10/2022 19:53,6.13333333333333,C10H16,136.1325,Limonene,Out,45.07026
PureAir2000,3/10/2022 19:53,6.13333333333333,CH4O,32.0335,Methanol,Out,516.83965
PureAir2000,3/10/2022 19:53,6.13333333333333,C7H8,92.0699,Toluene,Out,75.75186
PureAir2000,3/10/2022 19:53,6.13333333333333,C3H6O,58.0491,Acetone,Out,542.8704
PureAir2000,3/10/2022 19:53,6.13333333333333,C2H4O2,60.0284,Acetic acid,Out,75.7527
PureAir2000,3/10/2022 19:53,6.13333333333333,C5H8,68.0699,Isoprene,Out,198.4556
PureAir2000,3/10/2022 19:54,6.15,C2H4O2,60.0284,Acetic acid,Out,74.33518
PureAir2000,3/10/2022 19:54,6.15,C10H16,136.1325,Limonene,Out,44.844685
PureAir2000,3/10/2022 19:54,6.15,C4H8O,72.0648,Butanone,Out,340.08955
PureAir2000,3/10/2022 19:54,6.15,CH4O,32.0335,Methanol,Out,512.70355
PureAir2000,3/10/2022 19:54,6.15,C2H4O,44.0335,Acetaldehyde,Out,367.007
PureAir2000,3/10/2022 19:54,6.15,C3H6O,58.0491,Acetone,Out,540.489
PureAir2000,3/10/2022 19:54,6.15,C7H6O,106.0491,Benzaldehyde,Out,70.12361
PureAir2000,3/10/2022 19:54,6.15,C5H8,68.0699,Isoprene,Out,197.124
PureAir2000,3/10/2022 19:54,6.15,C7H8,92.0699,Toluene,Out,75.059935
PureAir2000,3/10/2022 19:55,6.16666666666667,C7H8,92.0699,Toluene,In,97.66525
PureAir2000,3/10/2022 19:55,6.16666666666667,C3H6O,58.0491,Acetone,In,529.7178
PureAir2000,3/10/2022 19:55,6.16666666666667,CH4O,32.0335,Methanol,In,509.12225
PureAir2000,3/10/2022 19:55,6.16666666666667,C2H4O,44.0335,Acetaldehyde,In,354.11515
PureAir2000,3/10/2022 19:55,6.16666666666667,C10H16,136.1325,Limonene,In,85.45802
PureAir2000,3/10/2022 19:55,6.16666666666667,C4H8O,72.0648,Butanone,In,340.2491
PureAir2000,3/10/2022 19:55,6.16666666666667,C5H8,68.0699,Isoprene,In,197.16725
PureAir2000,3/10/2022 19:55,6.16666666666667,C2H4O2,60.0284,Acetic acid,In,84.379075
PureAir2000,3/10/2022 19:55,6.16666666666667,C7H6O,106.0491,Benzaldehyde,In,130.67725
PureAir2000,3/10/2022 19:56,6.18333333333333,C2H4O,44.0335,Acetaldehyde,In,355.87025
PureAir2000,3/10/2022 19:56,6.18333333333333,C7H6O,106.0491,Benzaldehyde,In,133.1985
PureAir2000,3/10/2022 19:56,6.18333333333333,C3H6O,58.0491,Acetone,In,529.77415
PureAir2000,3/10/2022 19:56,6.18333333333333,C2H4O2,60.0284,Acetic acid,In,89.133685
PureAir2000,3/10/2022 19:56,6.18333333333333,C7H8,92.0699,Toluene,In,97.595365
PureAir2000,3/10/2022 19:56,6.18333333333333,C5H8,68.0699,Isoprene,In,197.515
PureAir2000,3/10/2022 19:56,6.18333333333333,C4H8O,72.0648,Butanone,In,341.9168
PureAir2000,3/10/2022 19:56,6.18333333333333,CH4O,32.0335,Methanol,In,510.0879
PureAir2000,3/10/2022 19:56,6.18333333333333,C10H16,136.1325,Limonene,In,84.371615
PureAir2000,3/10/2022 19:57,6.2,C10H16,136.1325,Limonene,In,82.20942
PureAir2000,3/10/2022 19:57,6.2,C2H4O2,60.0284,Acetic acid,In,90.56933
PureAir2000,3/10/2022 19:57,6.2,C7H8,92.0699,Toluene,In,95.92679
PureAir2000,3/10/2022 19:57,6.2,C3H6O,58.0491,Acetone,In,527.22125
PureAir2000,3/10/2022 19:57,6.2,CH4O,32.0335,Methanol,In,508.75495
PureAir2000,3/10/2022 19:57,6.2,C2H4O,44.0335,Acetaldehyde,In,353.8954
PureAir2000,3/10/2022 19:57,6.2,C5H8,68.0699,Isoprene,In,195.596
PureAir2000,3/10/2022 19:57,6.2,C4H8O,72.0648,Butanone,In,338.84345
PureAir2000,3/10/2022 19:57,6.2,C7H6O,106.0491,Benzaldehyde,In,131.9158
PureAir2000,3/10/2022 19:58,6.21666666666667,C7H8,92.0699,Toluene,In,94.74212
PureAir2000,3/10/2022 19:58,6.21666666666667,C5H8,68.0699,Isoprene,In,194.30925
PureAir2000,3/10/2022 19:58,6.21666666666667,CH4O,32.0335,Methanol,In,503.8908
PureAir2000,3/10/2022 19:58,6.21666666666667,C3H6O,58.0491,Acetone,In,520.98065
PureAir2000,3/10/2022 19:58,6.21666666666667,C2H4O2,60.0284,Acetic acid,In,90.675295
PureAir2000,3/10/2022 19:58,6.21666666666667,C2H4O,44.0335,Acetaldehyde,In,350.27145
PureAir2000,3/10/2022 19:58,6.21666666666667,C7H6O,106.0491,Benzaldehyde,In,130.556
PureAir2000,3/10/2022 19:58,6.21666666666667,C10H16,136.1325,Limonene,In,81.86276
PureAir2000,3/10/2022 19:58,6.21666666666667,C4H8O,72.0648,Butanone,In,335.85845
PureAir2000,3/10/2022 19:59,6.23333333333333,C2H4O2,60.0284,Acetic acid,In,92.01658
PureAir2000,3/10/2022 19:59,6.23333333333333,C7H6O,106.0491,Benzaldehyde,In,132.09365
PureAir2000,3/10/2022 19:59,6.23333333333333,C3H6O,58.0491,Acetone,In,527.49725
PureAir2000,3/10/2022 19:59,6.23333333333333,C10H16,136.1325,Limonene,In,82.223005
PureAir2000,3/10/2022 19:59,6.23333333333333,C7H8,92.0699,Toluene,In,95.58186
PureAir2000,3/10/2022 19:59,6.23333333333333,C5H8,68.0699,Isoprene,In,195.87725
PureAir2000,3/10/2022 19:59,6.23333333333333,C4H8O,72.0648,Butanone,In,338.75405
PureAir2000,3/10/2022 19:59,6.23333333333333,CH4O,32.0335,Methanol,In,509.7606
PureAir2000,3/10/2022 19:59,6.23333333333333,C2H4O,44.0335,Acetaldehyde,In,353.7794
PureAir2000,3/10/2022 20:00,6.25,C5H8,68.0699,Isoprene,Out,196.55115
PureAir2000,3/10/2022 20:00,6.25,C7H6O,106.0491,Benzaldehyde,Out,78.009695
PureAir2000,3/10/2022 20:00,6.25,C3H6O,58.0491,Acetone,Out,543.2202
PureAir2000,3/10/2022 20:00,6.25,C4H8O,72.0648,Butanone,Out,341.3802
PureAir2000,3/10/2022 20:00,6.25,C2H4O,44.0335,Acetaldehyde,Out,369.72045
PureAir2000,3/10/2022 20:00,6.25,C7H8,92.0699,Toluene,Out,75.220175
PureAir2000,3/10/2022 20:00,6.25,CH4O,32.0335,Methanol,Out,512.9769
PureAir2000,3/10/2022 20:00,6.25,C10H16,136.1325,Limonene,Out,45.643045
PureAir2000,3/10/2022 20:00,6.25,C2H4O2,60.0284,Acetic acid,Out,81.912465
PureAir2000,3/10/2022 20:01,6.26666666666667,C2H4O2,60.0284,Acetic acid,Out,78.127875
PureAir2000,3/10/2022 20:01,6.26666666666667,C2H4O,44.0335,Acetaldehyde,Out,366.86235
PureAir2000,3/10/2022 20:01,6.26666666666667,C10H16,136.1325,Limonene,Out,43.627045
PureAir2000,3/10/2022 20:01,6.26666666666667,C3H6O,58.0491,Acetone,Out,537.14415
PureAir2000,3/10/2022 20:01,6.26666666666667,C4H8O,72.0648,Butanone,Out,338.91665
PureAir2000,3/10/2022 20:01,6.26666666666667,CH4O,32.0335,Methanol,Out,510.119
PureAir2000,3/10/2022 20:01,6.26666666666667,C7H6O,106.0491,Benzaldehyde,Out,71.59769
PureAir2000,3/10/2022 20:01,6.26666666666667,C5H8,68.0699,Isoprene,Out,195.079
PureAir2000,3/10/2022 20:01,6.26666666666667,C7H8,92.0699,Toluene,Out,73.726435
PureAir2000,3/10/2022 20:02,6.28333333333333,C7H8,92.0699,Toluene,Out,73.00458
PureAir2000,3/10/2022 20:02,6.28333333333333,CH4O,32.0335,Methanol,Out,504.3333
PureAir2000,3/10/2022 20:02,6.28333333333333,C2H4O2,60.0284,Acetic acid,Out,75.8656
PureAir2000,3/10/2022 20:02,6.28333333333333,C4H8O,72.0648,Butanone,Out,336.2771
PureAir2000,3/10/2022 20:02,6.28333333333333,C2H4O,44.0335,Acetaldehyde,Out,363.78055
PureAir2000,3/10/2022 20:02,6.28333333333333,C3H6O,58.0491,Acetone,Out,534.15935
PureAir2000,3/10/2022 20:02,6.28333333333333,C10H16,136.1325,Limonene,Out,43.301865
PureAir2000,3/10/2022 20:02,6.28333333333333,C5H8,68.0699,Isoprene,Out,193.862
PureAir2000,3/10/2022 20:02,6.28333333333333,C7H6O,106.0491,Benzaldehyde,Out,69.446455
PureAir2000,3/10/2022 20:03,6.3,CH4O,32.0335,Methanol,Out,507.29985
PureAir2000,3/10/2022 20:03,6.3,C5H8,68.0699,Isoprene,Out,194.15265
PureAir2000,3/10/2022 20:03,6.3,C3H6O,58.0491,Acetone,Out,535.06155
PureAir2000,3/10/2022 20:03,6.3,C7H6O,106.0491,Benzaldehyde,Out,68.957765
PureAir2000,3/10/2022 20:03,6.3,C4H8O,72.0648,Butanone,Out,337.04575
PureAir2000,3/10/2022 20:03,6.3,C2H4O2,60.0284,Acetic acid,Out,75.435085
PureAir2000,3/10/2022 20:03,6.3,C7H8,92.0699,Toluene,Out,73.242435
PureAir2000,3/10/2022 20:03,6.3,C10H16,136.1325,Limonene,Out,42.60392
PureAir2000,3/10/2022 20:03,6.3,C2H4O,44.0335,Acetaldehyde,Out,364.20995
PureAir2000,3/10/2022 20:04,6.31666666666667,C7H6O,106.0491,Benzaldehyde,Out,68.475635
PureAir2000,3/10/2022 20:04,6.31666666666667,C10H16,136.1325,Limonene,Out,42.321645
PureAir2000,3/10/2022 20:04,6.31666666666667,C3H6O,58.0491,Acetone,Out,535.40545
PureAir2000,3/10/2022 20:04,6.31666666666667,C4H8O,72.0648,Butanone,Out,337.8849
PureAir2000,3/10/2022 20:04,6.31666666666667,CH4O,32.0335,Methanol,Out,508.6865
PureAir2000,3/10/2022 20:04,6.31666666666667,C2H4O2,60.0284,Acetic acid,Out,74.92498
PureAir2000,3/10/2022 20:04,6.31666666666667,C7H8,92.0699,Toluene,Out,73.013395
PureAir2000,3/10/2022 20:04,6.31666666666667,C2H4O,44.0335,Acetaldehyde,Out,366.66855
PureAir2000,3/10/2022 20:04,6.31666666666667,C5H8,68.0699,Isoprene,Out,194.13765
PureAir2000,3/10/2022 20:05,6.33333333333333,C7H8,92.0699,Toluene,In,93.44496
PureAir2000,3/10/2022 20:05,6.33333333333333,C7H6O,106.0491,Benzaldehyde,In,126.0532
PureAir2000,3/10/2022 20:05,6.33333333333333,C2H4O,44.0335,Acetaldehyde,In,349.17775
PureAir2000,3/10/2022 20:05,6.33333333333333,C5H8,68.0699,Isoprene,In,192.87685
PureAir2000,3/10/2022 20:05,6.33333333333333,C3H6O,58.0491,Acetone,In,518.9812
PureAir2000,3/10/2022 20:05,6.33333333333333,CH4O,32.0335,Methanol,In,503.09685
PureAir2000,3/10/2022 20:05,6.33333333333333,C2H4O2,60.0284,Acetic acid,In,83.295455
PureAir2000,3/10/2022 20:05,6.33333333333333,C4H8O,72.0648,Butanone,In,333.3365
PureAir2000,3/10/2022 20:05,6.33333333333333,C10H16,136.1325,Limonene,In,81.130875
PureAir2000,3/10/2022 20:06,6.35,C7H6O,106.0491,Benzaldehyde,In,126.8981
PureAir2000,3/10/2022 20:06,6.35,C10H16,136.1325,Limonene,In,78.86063
PureAir2000,3/10/2022 20:06,6.35,C7H8,92.0699,Toluene,In,92.376865
PureAir2000,3/10/2022 20:06,6.35,C4H8O,72.0648,Butanone,In,331.0876
PureAir2000,3/10/2022 20:06,6.35,C3H6O,58.0491,Acetone,In,515.09695
PureAir2000,3/10/2022 20:06,6.35,CH4O,32.0335,Methanol,In,497.86475
PureAir2000,3/10/2022 20:06,6.35,C2H4O,44.0335,Acetaldehyde,In,347.67275
PureAir2000,3/10/2022 20:06,6.35,C5H8,68.0699,Isoprene,In,191.32475
PureAir2000,3/10/2022 20:06,6.35,C2H4O2,60.0284,Acetic acid,In,86.98102
PureAir2000,3/10/2022 20:07,6.36666666666667,C4H8O,72.0648,Butanone,In,331.80585
PureAir2000,3/10/2022 20:07,6.36666666666667,CH4O,32.0335,Methanol,In,499.3024
PureAir2000,3/10/2022 20:07,6.36666666666667,C2H4O,44.0335,Acetaldehyde,In,347.0723
PureAir2000,3/10/2022 20:07,6.36666666666667,C3H6O,58.0491,Acetone,In,518.51335
PureAir2000,3/10/2022 20:07,6.36666666666667,C10H16,136.1325,Limonene,In,78.51981
PureAir2000,3/10/2022 20:07,6.36666666666667,C2H4O2,60.0284,Acetic acid,In,89.329215
PureAir2000,3/10/2022 20:07,6.36666666666667,C7H6O,106.0491,Benzaldehyde,In,127.0572
PureAir2000,3/10/2022 20:07,6.36666666666667,C7H8,92.0699,Toluene,In,92.37721
PureAir2000,3/10/2022 20:07,6.36666666666667,C5H8,68.0699,Isoprene,In,192.00555
PureAir2000,3/10/2022 20:08,6.38333333333333,C7H8,92.0699,Toluene,In,92.939795
PureAir2000,3/10/2022 20:08,6.38333333333333,C4H8O,72.0648,Butanone,In,333.94735
PureAir2000,3/10/2022 20:08,6.38333333333333,C3H6O,58.0491,Acetone,In,522.0814
PureAir2000,3/10/2022 20:08,6.38333333333333,C2H4O2,60.0284,Acetic acid,In,91.292025
PureAir2000,3/10/2022 20:08,6.38333333333333,C5H8,68.0699,Isoprene,In,192.9235
PureAir2000,3/10/2022 20:08,6.38333333333333,CH4O,32.0335,Methanol,In,505.0433
PureAir2000,3/10/2022 20:08,6.38333333333333,C10H16,136.1325,Limonene,In,78.414725
PureAir2000,3/10/2022 20:08,6.38333333333333,C7H6O,106.0491,Benzaldehyde,In,127.7947
PureAir2000,3/10/2022 20:08,6.38333333333333,C2H4O,44.0335,Acetaldehyde,In,349.70565
PureAir2000,3/10/2022 20:09,6.4,C10H16,136.1325,Limonene,In,77.387425
PureAir2000,3/10/2022 20:09,6.4,C2H4O2,60.0284,Acetic acid,In,90.804305
PureAir2000,3/10/2022 20:09,6.4,C7H8,92.0699,Toluene,In,91.87465
PureAir2000,3/10/2022 20:09,6.4,C5H8,68.0699,Isoprene,In,191.2945
PureAir2000,3/10/2022 20:09,6.4,C7H6O,106.0491,Benzaldehyde,In,126.81325
PureAir2000,3/10/2022 20:09,6.4,C3H6O,58.0491,Acetone,In,515.59165
PureAir2000,3/10/2022 20:09,6.4,C2H4O,44.0335,Acetaldehyde,In,347.4788
PureAir2000,3/10/2022 20:09,6.4,CH4O,32.0335,Methanol,In,499.1239
PureAir2000,3/10/2022 20:09,6.4,C4H8O,72.0648,Butanone,In,330.48195
PureAir2000,3/10/2022 20:10,6.41666666666667,C2H4O2,60.0284,Acetic acid,Out,80.08664
PureAir2000,3/10/2022 20:10,6.41666666666667,C7H8,92.0699,Toluene,Out,72.5649
PureAir2000,3/10/2022 20:10,6.41666666666667,C5H8,68.0699,Isoprene,Out,192.0033
PureAir2000,3/10/2022 20:10,6.41666666666667,C7H6O,106.0491,Benzaldehyde,Out,74.60367
PureAir2000,3/10/2022 20:10,6.41666666666667,C4H8O,72.0648,Butanone,Out,332.2055
PureAir2000,3/10/2022 20:10,6.41666666666667,C2H4O,44.0335,Acetaldehyde,Out,360.94415
PureAir2000,3/10/2022 20:10,6.41666666666667,C10H16,136.1325,Limonene,Out,43.604265
PureAir2000,3/10/2022 20:10,6.41666666666667,CH4O,32.0335,Methanol,Out,500.48965
PureAir2000,3/10/2022 20:10,6.41666666666667,C3H6O,58.0491,Acetone,Out,528.8324
PureAir2000,3/10/2022 20:11,6.43333333333333,CH4O,32.0335,Methanol,Out,502.2815
PureAir2000,3/10/2022 20:11,6.43333333333333,C3H6O,58.0491,Acetone,Out,529.99
PureAir2000,3/10/2022 20:11,6.43333333333333,C7H8,92.0699,Toluene,Out,71.55185
PureAir2000,3/10/2022 20:11,6.43333333333333,C7H6O,106.0491,Benzaldehyde,Out,69.099295
PureAir2000,3/10/2022 20:11,6.43333333333333,C5H8,68.0699,Isoprene,Out,191.811
PureAir2000,3/10/2022 20:11,6.43333333333333,C10H16,136.1325,Limonene,Out,41.811015
PureAir2000,3/10/2022 20:11,6.43333333333333,C2H4O,44.0335,Acetaldehyde,Out,362.36735
PureAir2000,3/10/2022 20:11,6.43333333333333,C4H8O,72.0648,Butanone,Out,332.59095
PureAir2000,3/10/2022 20:11,6.43333333333333,C2H4O2,60.0284,Acetic acid,Out,77.362965
PureAir2000,3/10/2022 20:12,6.45,CH4O,32.0335,Methanol,Out,502.12785
PureAir2000,3/10/2022 20:12,6.45,C2H4O,44.0335,Acetaldehyde,Out,362.44655
PureAir2000,3/10/2022 20:12,6.45,C7H6O,106.0491,Benzaldehyde,Out,67.63778
PureAir2000,3/10/2022 20:12,6.45,C7H8,92.0699,Toluene,Out,71.08943
PureAir2000,3/10/2022 20:12,6.45,C10H16,136.1325,Limonene,Out,40.846295
PureAir2000,3/10/2022 20:12,6.45,C4H8O,72.0648,Butanone,Out,332.87435
PureAir2000,3/10/2022 20:12,6.45,C3H6O,58.0491,Acetone,Out,529.97115
PureAir2000,3/10/2022 20:12,6.45,C2H4O2,60.0284,Acetic acid,Out,75.93681
PureAir2000,3/10/2022 20:12,6.45,C5H8,68.0699,Isoprene,Out,190.6708
PureAir2000,3/10/2022 20:13,6.46666666666667,C10H16,136.1325,Limonene,Out,40.125865
PureAir2000,3/10/2022 20:13,6.46666666666667,C2H4O2,60.0284,Acetic acid,Out,73.68309
PureAir2000,3/10/2022 20:13,6.46666666666667,CH4O,32.0335,Methanol,Out,495.56355
PureAir2000,3/10/2022 20:13,6.46666666666667,C7H8,92.0699,Toluene,Out,69.948915
PureAir2000,3/10/2022 20:13,6.46666666666667,C7H6O,106.0491,Benzaldehyde,Out,65.82185
PureAir2000,3/10/2022 20:13,6.46666666666667,C2H4O,44.0335,Acetaldehyde,Out,356.9164
PureAir2000,3/10/2022 20:13,6.46666666666667,C4H8O,72.0648,Butanone,Out,328.99065
PureAir2000,3/10/2022 20:13,6.46666666666667,C3H6O,58.0491,Acetone,Out,522.16575
PureAir2000,3/10/2022 20:13,6.46666666666667,C5H8,68.0699,Isoprene,Out,188.5415
PureAir2000,3/10/2022 20:14,6.48333333333333,C3H6O,58.0491,Acetone,Out,523.2144
PureAir2000,3/10/2022 20:14,6.48333333333333,C4H8O,72.0648,Butanone,Out,329.37145
PureAir2000,3/10/2022 20:14,6.48333333333333,C2H4O,44.0335,Acetaldehyde,Out,358.5153
PureAir2000,3/10/2022 20:14,6.48333333333333,CH4O,32.0335,Methanol,Out,495.6101
PureAir2000,3/10/2022 20:14,6.48333333333333,C2H4O2,60.0284,Acetic acid,Out,73.21773
PureAir2000,3/10/2022 20:14,6.48333333333333,C10H16,136.1325,Limonene,Out,40.14634
PureAir2000,3/10/2022 20:14,6.48333333333333,C5H8,68.0699,Isoprene,Out,189.6919
PureAir2000,3/10/2022 20:14,6.48333333333333,C7H6O,106.0491,Benzaldehyde,Out,65.551665
PureAir2000,3/10/2022 20:14,6.48333333333333,C7H8,92.0699,Toluene,Out,70.37553
PureAir2000,3/10/2022 20:15,6.5,CH4O,32.0335,Methanol,In,495.00865
PureAir2000,3/10/2022 20:15,6.5,C5H8,68.0699,Isoprene,In,189.47015
PureAir2000,3/10/2022 20:15,6.5,C7H6O,106.0491,Benzaldehyde,In,123.3926
PureAir2000,3/10/2022 20:15,6.5,C4H8O,72.0648,Butanone,In,328.9451
PureAir2000,3/10/2022 20:15,6.5,C7H8,92.0699,Toluene,In,91.2306
PureAir2000,3/10/2022 20:15,6.5,C3H6O,58.0491,Acetone,In,512.87525
PureAir2000,3/10/2022 20:15,6.5,C10H16,136.1325,Limonene,In,77.864675
PureAir2000,3/10/2022 20:15,6.5,C2H4O,44.0335,Acetaldehyde,In,346.66635
PureAir2000,3/10/2022 20:15,6.5,C2H4O2,60.0284,Acetic acid,In,82.74308
PureAir2000,3/10/2022 20:16,6.51666666666667,C10H16,136.1325,Limonene,In,75.24836
PureAir2000,3/10/2022 20:16,6.51666666666667,C5H8,68.0699,Isoprene,In,187.9442
PureAir2000,3/10/2022 20:16,6.51666666666667,C4H8O,72.0648,Butanone,In,325.70395
PureAir2000,3/10/2022 20:16,6.51666666666667,C2H4O2,60.0284,Acetic acid,In,86.514325
PureAir2000,3/10/2022 20:16,6.51666666666667,C7H8,92.0699,Toluene,In,89.514165
PureAir2000,3/10/2022 20:16,6.51666666666667,CH4O,32.0335,Methanol,In,491.05615
PureAir2000,3/10/2022 20:16,6.51666666666667,C2H4O,44.0335,Acetaldehyde,In,342.5398
PureAir2000,3/10/2022 20:16,6.51666666666667,C7H6O,106.0491,Benzaldehyde,In,123.2159
PureAir2000,3/10/2022 20:16,6.51666666666667,C3H6O,58.0491,Acetone,In,507.40465
PureAir2000,3/10/2022 20:17,6.53333333333333,CH4O,32.0335,Methanol,In,491.6968
PureAir2000,3/10/2022 20:17,6.53333333333333,C2H4O,44.0335,Acetaldehyde,In,343.15305
PureAir2000,3/10/2022 20:17,6.53333333333333,C3H6O,58.0491,Acetone,In,507.1336
PureAir2000,3/10/2022 20:17,6.53333333333333,C7H6O,106.0491,Benzaldehyde,In,123.3605
PureAir2000,3/10/2022 20:17,6.53333333333333,C4H8O,72.0648,Butanone,In,324.68025
PureAir2000,3/10/2022 20:17,6.53333333333333,C10H16,136.1325,Limonene,In,74.425395
PureAir2000,3/10/2022 20:17,6.53333333333333,C7H8,92.0699,Toluene,In,89.238055
PureAir2000,3/10/2022 20:17,6.53333333333333,C5H8,68.0699,Isoprene,In,188.0297
PureAir2000,3/10/2022 20:17,6.53333333333333,C2H4O2,60.0284,Acetic acid,In,88.041445
PureAir2000,3/10/2022 20:18,6.55,C7H8,92.0699,Toluene,In,88.567605
PureAir2000,3/10/2022 20:18,6.55,C5H8,68.0699,Isoprene,In,186.9471
PureAir2000,3/10/2022 20:18,6.55,C7H6O,106.0491,Benzaldehyde,In,122.8435
PureAir2000,3/10/2022 20:18,6.55,C10H16,136.1325,Limonene,In,73.961045
PureAir2000,3/10/2022 20:18,6.55,C2H4O2,60.0284,Acetic acid,In,89.099045
PureAir2000,3/10/2022 20:18,6.55,CH4O,32.0335,Methanol,In,488.01975
PureAir2000,3/10/2022 20:18,6.55,C4H8O,72.0648,Butanone,In,323.05445
PureAir2000,3/10/2022 20:18,6.55,C3H6O,58.0491,Acetone,In,504.88105
PureAir2000,3/10/2022 20:18,6.55,C2H4O,44.0335,Acetaldehyde,In,340.80595
PureAir2000,3/10/2022 20:19,6.56666666666667,C3H6O,58.0491,Acetone,In,505.67055
PureAir2000,3/10/2022 20:19,6.56666666666667,C2H4O2,60.0284,Acetic acid,In,90.68072
PureAir2000,3/10/2022 20:19,6.56666666666667,C4H8O,72.0648,Butanone,In,324.56655
PureAir2000,3/10/2022 20:19,6.56666666666667,C10H16,136.1325,Limonene,In,73.647775
PureAir2000,3/10/2022 20:19,6.56666666666667,C7H6O,106.0491,Benzaldehyde,In,122.98055
PureAir2000,3/10/2022 20:19,6.56666666666667,C5H8,68.0699,Isoprene,In,186.76745
PureAir2000,3/10/2022 20:19,6.56666666666667,C2H4O,44.0335,Acetaldehyde,In,342.3263
PureAir2000,3/10/2022 20:19,6.56666666666667,CH4O,32.0335,Methanol,In,489.69885
PureAir2000,3/10/2022 20:19,6.56666666666667,C7H8,92.0699,Toluene,In,88.38567
PureAir2000,3/10/2022 20:20,6.58333333333333,C10H16,136.1325,Limonene,Out,41.010805
PureAir2000,3/10/2022 20:20,6.58333333333333,C2H4O,44.0335,Acetaldehyde,Out,358.61205
PureAir2000,3/10/2022 20:20,6.58333333333333,C7H6O,106.0491,Benzaldehyde,Out,71.985365
PureAir2000,3/10/2022 20:20,6.58333333333333,C5H8,68.0699,Isoprene,Out,188.0434
PureAir2000,3/10/2022 20:20,6.58333333333333,C2H4O2,60.0284,Acetic acid,Out,79.252815
PureAir2000,3/10/2022 20:20,6.58333333333333,CH4O,32.0335,Methanol,Out,493.1419
PureAir2000,3/10/2022 20:20,6.58333333333333,C4H8O,72.0648,Butanone,Out,327.96635
PureAir2000,3/10/2022 20:20,6.58333333333333,C7H8,92.0699,Toluene,Out,70.12295
PureAir2000,3/10/2022 20:20,6.58333333333333,C3H6O,58.0491,Acetone,Out,519.84115
PureAir2000,3/10/2022 20:21,6.6,C7H8,92.0699,Toluene,Out,68.714195
PureAir2000,3/10/2022 20:21,6.6,C2H4O2,60.0284,Acetic acid,Out,75.60344
PureAir2000,3/10/2022 20:21,6.6,C7H6O,106.0491,Benzaldehyde,Out,66.07724
PureAir2000,3/10/2022 20:21,6.6,C3H6O,58.0491,Acetone,Out,515.79175
PureAir2000,3/10/2022 20:21,6.6,C5H8,68.0699,Isoprene,Out,185.5777
PureAir2000,3/10/2022 20:21,6.6,C4H8O,72.0648,Butanone,Out,325.113
PureAir2000,3/10/2022 20:21,6.6,CH4O,32.0335,Methanol,Out,489.86935
PureAir2000,3/10/2022 20:21,6.6,C10H16,136.1325,Limonene,Out,39.146065
PureAir2000,3/10/2022 20:21,6.6,C2H4O,44.0335,Acetaldehyde,Out,354.5854
PureAir2000,3/10/2022 20:22,6.61666666666667,C4H8O,72.0648,Butanone,Out,327.42085
PureAir2000,3/10/2022 20:22,6.61666666666667,C2H4O,44.0335,Acetaldehyde,Out,358.4899
PureAir2000,3/10/2022 20:22,6.61666666666667,CH4O,32.0335,Methanol,Out,493.4446
PureAir2000,3/10/2022 20:22,6.61666666666667,C2H4O2,60.0284,Acetic acid,Out,74.548965
PureAir2000,3/10/2022 20:22,6.61666666666667,C7H8,92.0699,Toluene,Out,69.09396
PureAir2000,3/10/2022 20:22,6.61666666666667,C3H6O,58.0491,Acetone,Out,520.22175
PureAir2000,3/10/2022 20:22,6.61666666666667,C5H8,68.0699,Isoprene,Out,187.3447
PureAir2000,3/10/2022 20:22,6.61666666666667,C10H16,136.1325,Limonene,Out,38.830345
PureAir2000,3/10/2022 20:22,6.61666666666667,C7H6O,106.0491,Benzaldehyde,Out,65.038055
PureAir2000,3/10/2022 20:23,6.63333333333333,C2H4O2,60.0284,Acetic acid,Out,74.093315
PureAir2000,3/10/2022 20:23,6.63333333333333,C4H8O,72.0648,Butanone,Out,328.1793
PureAir2000,3/10/2022 20:23,6.63333333333333,CH4O,32.0335,Methanol,Out,492.89835
PureAir2000,3/10/2022 20:23,6.63333333333333,C7H8,92.0699,Toluene,Out,69.04519
PureAir2000,3/10/2022 20:23,6.63333333333333,C2H4O,44.0335,Acetaldehyde,Out,359.0187
PureAir2000,3/10/2022 20:23,6.63333333333333,C10H16,136.1325,Limonene,Out,38.56122
PureAir2000,3/10/2022 20:23,6.63333333333333,C3H6O,58.0491,Acetone,Out,520.5904
PureAir2000,3/10/2022 20:23,6.63333333333333,C7H6O,106.0491,Benzaldehyde,Out,64.48348
PureAir2000,3/10/2022 20:23,6.63333333333333,C5H8,68.0699,Isoprene,Out,187.02565
PureAir2000,3/10/2022 20:24,6.65,C3H6O,58.0491,Acetone,Out,516.1309
